Tom Fitzpatrick,The British Queen,@tomfitzpatrickuk,2022-12-10T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The 808s,The Crown & Anchor,@wearethe808s,2022-12-10T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Rockin Robbins,Drop in the Ocean,@dropintheoceaneb_,2022-12-10T00:00:00+00:00,2023-05-12 15:30:00 +0100,2023-05-12 18:30:00 +0100
The Big Blue,Eastbourne Angling Club,@bigbluestu,2022-12-10T00:00:00+00:00,,
Guilty Pleasures,Eastbourne Working Men’s Club,"",2022-12-10T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Grace and Danger,Emerald Bar,@grace.and.danger,2022-12-10T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Rooster Tail,The Farm Friday Street,@farmfridayst,2022-12-10T00:00:00+00:00,2023-05-12 21:00:00 +0100,
The Hooteneers,Garden Bar,@gardenbareastbourne,2022-12-10T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Double Tap,The Prince Albert,@thedoubletapband,2022-12-10T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Shannon Lawless,Beerarama,@beerarama_,2022-12-11T00:00:00+00:00,2023-05-12 15:00:00 +0100,
Rockin Robbins,Drop in the Ocean,"",2022-12-11T00:00:00+00:00,2023-05-12 13:00:00 +0100,2023-05-12 16:00:00 +0100
Splash Point Jazz Club presents The Mark Crooks Quartet,The Fishermen’s,@splashpointjazz,2022-11-30T00:00:00+00:00,2023-05-12 19:15:00 +0100,
An Evening with Bourne Chorus,Royal Hippodrome,"@bourne_chorus, @royalhippodrome",2022-11-30T00:00:00+00:00,2023-05-12 19:30:00 +0100,
The Spooky Wagons,Dem Shish,"@the.spooky.wagons, @dem.shish",2022-12-01T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Little Chelsea Festive Fun and Fireworks,Grove Road / South Street,"@lipstick_and_beatniks, @youreastbourne",2022-12-01T00:00:00+00:00,2023-05-12 15:00:00 +0100,2023-05-12 20:00:00 +0100
Christmas Crooners,Royal Hippodrome,"",2022-12-01T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Kevin Jones,The Crown & Anchor,@crownanchoreastbourne,2022-12-02T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Sophie Mullan,Emerald Bar,@the.emeraldbar,2022-12-02T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Rooster Tail,Jesters,@jesterseastbourne,2022-12-02T00:00:00+00:00,2023-05-12 21:30:00 +0100,
The Do Theys,The Prince Albert,@thedotheys,2022-12-02T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Harry Bristow,Printer’s Playhouse,@printers_playhouse,2022-12-02T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Mary Grace,"The Red Lion, Stone Cross",@theredlionstonecross,2022-12-02T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Stereo Kings,The Seven Sisters,"@stereokingsofficial, @thesevensisterswillingdon",2022-12-02T00:00:00+00:00,,
4 Blind Nuns,The British Queen,"",2022-12-03T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Purple Zeppelin,Congress Theatre,"@purplezeppelinofficial, @eastbourne_theatres",2022-12-03T00:00:00+00:00,2023-05-12 19:30:00 +0100,
What the Funk,The Crown & Anchor,"",2022-12-03T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Stereo Kings,The Crown,@thecrowneastbourne,2022-12-03T00:00:00+00:00,2023-05-12 21:00:00 +0100,
The Watson Brothers,Drop in the Ocean,@dropintheoceaneb_,2022-12-03T00:00:00+00:00,2023-05-12 12:00:00 +0100,2023-05-12 15:00:00 +0100
Highway 24,Eastbourne Working Men’s Club,@melhayesmusic,2022-12-03T00:00:00+00:00,,
Kryton Rock,The Fishermen’s,"",2022-12-03T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Lizard Life,Emerald Bar,"",2022-12-03T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Guy & Jamie’s Zen Relics,Garden Bar,"@guyandjamieszenrelics, @gardenbareastbourne",2022-12-03T00:00:00+00:00,2023-05-12 21:00:00 +0100,
The Waves,Langney Sports Club,@the.waves.functionband,2022-12-03T00:00:00+00:00,2023-05-12 21:00:00 +0100,2023-05-12 23:30:00 +0100
The Kavemen,The Prince Albert,"@thekavemen, @theprincealbert.eastbourne",2022-12-03T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Lak N Vocals,Printer’s Playhouse,"",2022-12-03T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Stuart Bligh & Friends,Under Ground Theatre,"@bigbluestu, @undergroundtheatre.eb",2022-12-03T00:00:00+00:00,2023-05-12 10:00:00 +0100,
80s Live - The Ultimate Retro Concert,Congress Theatre,@eastbourne_theatres,2022-11-24T00:00:00+00:00,2023-05-12 19:30:00 +0100,
The Big Blue,The Crown and Anchor,"@bigbluestu, @crownanchoreastbourne",2022-11-25T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Luch Stefano,The Farm Friday Street,"@luchstefano, @farmfridayst",2022-11-25T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Jay Hunter,Printer's Playhouse,"@playjayhuntermusic, @printers_playhouse",2022-11-25T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Carys Mai & Alex De Rico,Belgian Cafe,"@carysmaimusic, @thebelgiancafeeastbourne",2022-11-26T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Arrival - The Hits of ABBA,Congress Theatre,"",2022-11-26T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Watson Brothers,The Crown and Anchor,@paulguitarwatson,2022-11-26T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Rooster Tail,The Eagle,@theeagleeb,2022-11-26T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Bang Tidy,Eastbourne Working Men's Club,@bangtidyband.uk,2022-11-26T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Naked Bass,Emerald Bar,"@nakedbassband, @the.emeraldbar",2022-11-26T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Rewind 45,Garden Bar,"@rewind45band, @gardenbareastbourne",2022-11-26T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Glambusters,The Prince Albert,@theprincealbert.eastbourne,2022-11-26T00:00:00+00:00,,
The Great Fire,Printer's Playhouse,@greatfireband,2022-11-26T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Decades of Disco,Royal Hippodrome,@royalhippodrome,2022-11-26T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Nigel Wesson + Terry & Becky Daley,Under Ground Theatre,@undergroundtheatre.eb,2022-11-26T00:00:00+00:00,2023-05-12 10:00:00 +0100,
Matt Mitchell,The Farm Friday Street,"",2022-11-27T00:00:00+00:00,2023-05-12 15:00:00 +0100,
Live Sunday Jazz Jam,The Frontier Bar,"@the_frontierbar, @vinylfrontieruk",2022-11-27T00:00:00+00:00,2023-05-12 16:30:00 +0100,2023-05-12 19:30:00 +0100
Paul Watson,Dem Shish,"@paulguitarwatson, @dem.shish",2022-11-16T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 21:30:00 +0100
The Spooky Wagons,Dem Shish,@the.spooky.wagons,2022-11-17T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Jazz & Blues Jam Night,Stage Door,@stagedoorpub,2022-11-17T00:00:00+00:00,2023-05-12 20:00:00 +0100,
The Buskin’ Biker,Belgian Cafe,@thebelgiancafeeastbourne,2022-11-18T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Brotherhood,The Crown & Anchor,"@brotherhood_ebo, @crownanchoreastbourne",2022-11-18T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Rockin’ Robbins,The Emerald Bar,"@rockinrobbins2022, @the.emeraldbar",2022-11-18T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Spooky Wagons,The Farm Friday Street,@farmfridayst,2022-11-18T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Jay Styles as Michael Jackson,Jesters,@jesterseastbourne,2022-11-18T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Mike Fillery + Stan-H,Printers Playhouse,"@mikefillery, @stanh_music, @printers_playhouse",2022-11-18T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Foster & Allen,Royal Hippodrome,@royalhippodrome,2022-11-18T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Hall Hammond,Belgian Cafe,@hall.hammond,2022-11-19T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Bowie Music,Bar Blue,"@bowie_music, @bluebarmusic",2022-11-19T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Kavemen,The Crown & Anchor,@thekavemen,2022-11-19T00:00:00+00:00,2023-05-12 21:00:00 +0100,
The Watson Brothers,Drop in the Ocean,@dropintheoceaneb_,2022-11-19T00:00:00+00:00,2023-05-12 13:00:00 +0100,2023-05-12 16:00:00 +0100
Love Action,The Eagle,@theeagleeb,2022-11-19T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Hot Damn,The Emerald Bar,@hotdamnfunctionband,2022-11-19T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Guy & Jamie’s Zen Relics,The Fishermen’s,"@guyandjamieszenrelics, @eastbournefishermens",2022-11-19T00:00:00+00:00,2023-05-12 20:00:00 +0100,
City Sound,Garden Bar,"@city_sound_online, @gardenbareastbourne",2022-11-19T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Stray Dogs,Jesters,"",2022-11-19T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Stardust Music Duo,Langham Hotel,"@stardustmusicduo, @langhamhoteleastbourne",2022-11-19T00:00:00+00:00,2023-05-12 19:00:00 +0100,
Mike and the Meerkats,Langney Sports Club,"",2022-11-19T00:00:00+00:00,2023-05-12 21:00:00 +0100,
PPH Birthday Party,Printers Playhouse,"",2022-11-19T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Nothing is Real,Under Ground Theatre,@undergroundtheatre.eb,2022-11-19T00:00:00+00:00,2023-05-12 10:00:00 +0100,
Gold Dust Duo,Drop in the Ocean,@gold_dust_duo,2022-11-20T00:00:00+00:00,2023-05-12 13:00:00 +0100,2023-05-12 16:00:00 +0100
Gez Gold,The Farm Friday Street,@gezgold1,2022-11-20T00:00:00+00:00,2023-05-12 15:00:00 +0100,
Down for the Count Orchestra: Swing into Christmas,Royal Hippodrome,"",2022-11-20T00:00:00+00:00,2023-05-12 15:00:00 +0100,
The Spooky Wagons,Dem Shish,"@the.spooky.wagons, @dem.shish",2022-11-10T00:00:00+00:00,,
George Michael Tribute Show,Bandstand on Tour at the Winter Garden,"@beyondfaithlive, @bandstandeb",2022-11-11T00:00:00+00:00,2023-05-12 19:00:00 +0100,
Mel Hayes,Belgian Cafe,"@melhayesmusic, @thebelgiancafeeastbourne",2022-11-11T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Bang Tidy,Buskers Bar,"@bangtidyband.uk, @buskers_eastbourne_",2022-11-11T00:00:00+00:00,,
Chiquitita ABBA Tribute,Crown & Anchor,@crownanchoreastbourne,2022-11-11T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Black Groove Dog Lung,The Eagle,"@blackgrooveband, @doglungdoglung, @theeagleeb",2022-11-11T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Phillip Robbins,Emerald Bar,@the.emeraldbar,2022-11-11T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Luch Stefano,The Farm Friday Street,"@luchstefano, @farmfridayst",2022-11-11T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Stereo Kings,Jesters,"@stereokingsofficial, @jesterseastbourne",2022-11-11T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Rockin Robbins,The Prince Albert,"@rockinrobbins2022, @theprincealbert.eastbourne",2022-11-11T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Carys Mai,Printers Playhouse,"@carysmaimusic, @printers_playhouse",2022-11-11T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Bad Mood Monkey,"The Star Inn, Old Town","",2022-11-11T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Ben Westwood & Scott Doane,Belgian Cafe,"",2022-11-12T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Stereo Kings,The British Queen,"",2022-11-12T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Bowie Experience,Congress Theatre,"@bowieexperience, @eastbourne_theatres",2022-11-12T00:00:00+00:00,,
The Normans,Crown & Anchor,@thenormansrock,2022-11-12T00:00:00+00:00,2023-05-12 21:00:00 +0100,
James Peter Hunt,Drop in the Ocean,"@jamespeterhuntmusician, @dropintheoceaneb_",2022-11-12T00:00:00+00:00,2023-05-12 14:00:00 +0100,2023-05-12 17:00:00 +0100
Fabulous Red Diesel,The Eagle,"",2022-11-12T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Admiral Finns Reloaded,Emerald Bar,"",2022-11-12T00:00:00+00:00,2023-05-12 20:00:00 +0100,
The Sherbert Fountains,Garden Bar,"@thezenrelics, @gardenbareastbourne",2022-11-12T00:00:00+00:00,,
Simply The Best - The Divas,Grove Theatre,@grovetheatreeastbourne,2022-11-12T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 22:00:00 +0100
The Do Theys,Langney Sports Club,@thedotheys,2022-11-12T00:00:00+00:00,2023-05-12 21:00:00 +0100,
No Angel,The Prince Albert,"",2022-11-12T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Truth Seeking Missiles,Printers Playhouse,"",2022-11-12T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Arron + Derry,Under Ground Theatre,@undergroundtheatre.eb,2022-11-12T00:00:00+00:00,2023-05-12 10:00:00 +0100,
Gold Dust Duo,Drop in the Ocean,@gold_dust_duo,2022-11-13T00:00:00+00:00,2023-05-12 14:00:00 +0100,2023-05-12 17:00:00 +0100
Mel Hayes,The Farm Friday Street,"",2022-11-13T00:00:00+00:00,2023-05-12 15:00:00 +0100,
Reggae Night with UB Dan,The Red Lion Stone Cross,@theredlionstonecross,2022-11-13T00:00:00+00:00,2023-05-12 18:00:00 +0100,
The Spooky Wagons,Dem Shish,"@the.spooky.wagons, @dem.shish",2022-11-05T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 21:30:00 +0100
Ninkaci Jazz Club w/ Hannah Marie,Ninkaci,@ninkaci_eastbourne,2022-11-05T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Phil Mills,Belgian Cafe,@thebelgiancafeeastbourne,2022-11-04T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
The 808s,Crown & Anchor,"@wearethe808s, @crownanchoreastbourne",2022-11-04T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Jim Baldock,Emerald Bar,@the.emeraldbar,2022-11-04T00:00:00+00:00,2023-05-12 20:30:00 +0100,
James Hunt,The Farm Friday Street,@farmfridayst,2022-11-04T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Hot Damn,Garden Bar,"@hotdamnfunctionband, @gardenbareastbourne",2022-11-04T00:00:00+00:00,,
Guy & Jamie’s Zen Relics,Jesters,"@guyandjamieszenrelics, @jesterseastbourne",2022-11-04T00:00:00+00:00,,
The Grand Benali,"The Lamb, Old Town","@thegrandbenali, @lamb1790",2022-11-04T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Dakota,The Prince Albert,@theprincealbert.eastbourne,2022-11-04T00:00:00+00:00,2023-05-12 21:00:00 +0100,
The Light Keepers,Printer’s Playhouse,@printers_playhouse,2022-11-04T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Lipstick On Your Collar,Royal Hippodrome,"@lipstickonyourcollaruk, @royalhippodrome",2022-11-04T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Jay Hunter,Belgian Cafe,"",2022-11-05T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Someone Like You - The Adele Songbook,Congress Theatre,"@adelesongbook, @eastbourne_theatres",2022-11-05T00:00:00+00:00,2023-05-12 19:45:00 +0100,
Rooster Tail,Crown & Anchor,"",2022-11-05T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Watson Brothers,Drop in the Ocean,@dropintgeoceaneb_,2022-11-05T00:00:00+00:00,2023-05-12 13:00:00 +0100,2023-05-12 16:00:00 +0100
Stereo Kings,The Eagle,"@stereokingsofficial, @theeagleeb",2022-11-05T00:00:00+00:00,,
Grace & Danger,Emerald Bar,@grace.and.danger,2022-11-05T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Sour Jackets The Tellums,The Box @ Grove Theatre,"@sourjackets, @thetellums, @grovetheatreeastbourne",2022-11-05T00:00:00+00:00,,
Bowie Music,Jesters,@bowie_music,2022-11-05T00:00:00+00:00,,
Stardust Duo,Langham Hotel,"@stardustmusicduo, @langhamhoteleastbourne",2022-11-05T00:00:00+00:00,2023-05-12 19:00:00 +0100,
Luch Stefano,Langney Sports Club,@luchstefano,2022-11-05T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Go Commando,The Prince Albert,@gocommandoband,2022-11-05T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Printer’s Playhouse,BBC Introducing LIVE,"@jasminethakral, @dewhurstgeorge, @currlsband, @twivee, @realmissmelody, @trinthebeatmaker, @melitadennett, @bbcintroducingsoutheast",2022-11-05T00:00:00+00:00,2023-05-12 15:00:00 +0100,
ABBAMANIA,Royal Hippodrome,@abbamania,2022-11-05T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Ice Cold,"The Star Inn, Old Town","",2022-11-05T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Recycled,Under Ground Theatre,@undergroundtheatre.eb,2022-11-05T00:00:00+00:00,2023-05-12 10:00:00 +0100,
Dynamite,Drop in the Ocean,"",2022-11-06T00:00:00+00:00,2023-05-12 14:00:00 +0100,2023-05-12 17:00:00 +0100
Owen Donovan,The Farm Friday Street,"",2022-11-06T00:00:00+00:00,2023-05-12 15:00:00 +0100,
Ceol Na Mara,The Vinyl Frontier,"@ceol.na.mara, @the_frontierbar",2022-11-06T00:00:00+00:00,2023-05-12 16:30:00 +0100,2023-05-12 19:30:00 +0100
Mary Grace,The Red Lion Stone Cross,@theredlionstonecross,2022-11-06T00:00:00+00:00,2023-05-12 18:00:00 +0100,
Paul Watson,Dem Shish,"@paulguitarwatson, @dem.shish",2022-10-26T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 21:30:00 +0100
Splash Point Jazz Club Greg Abate Quartet,The Fishermens,"@gregabatemusic, @splashpointjazz, @eastbournefishermens",2022-10-26T00:00:00+00:00,,
The Spooky Wagons,Dem Shish,@the.spooky.wagons,2022-10-27T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 21:30:00 +0100
Stage Door Jazz Club,Stage Door,"",2022-10-27T00:00:00+00:00,2023-05-12 20:00:00 +0100,
The Buskin’ Biker,Belgian Cafe,@thebelgiancafeeastbourne,2022-10-28T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Chub Demure,Bar Blue,"@chubtheband, @demure_band, @bluebarmusic",2022-10-28T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Bite the Bullet,Crown & Anchor,@crownanchoreastbourne,2022-10-28T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Eagle Halloween Party,The Eagle,@theeagleeb,2022-10-28T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Sophie Mullan,Emerald Bar,@the.emeraldbar,2022-10-28T00:00:00+00:00,2023-05-12 20:30:00 +0100,
James Hunt,The Farm Friday Street,@farmfridayst,2022-10-28T00:00:00+00:00,2023-05-12 20:00:00 +0100,
The Watson Brothers,The Lamb,@lamb1790,2022-10-28T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Whiskey Business,The Prince Albert,@theprincealbert.eastbourne,2022-10-28T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Stormy-T and Bluesman’s Lane,Printers Playhouse,"@routetotheblues, @printers_playhouse",2022-10-28T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Stereo Kings,Temple,"@stereokingsofficial, @temple_eastbourne",2022-10-28T00:00:00+00:00,2023-05-12 22:30:00 +0100,
The Big Blue,Victoria Hotel,@bigbluestu,2022-10-28T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Halloween Spooktacular w/ Justine,British Queen,"",2022-10-29T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Halloween Party w/ Go Commando,Emerald Bar,@gocommandoband,2022-10-29T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Halloween Party w/ The Sherbert Fountains,Garden Bar,"@thezenrelics, @gardenbareastbourne",2022-10-29T00:00:00+00:00,2023-05-12 20:00:00 +0100,
The Ultimate Zombie After Party w/ Mike Fillery & the Other Two,Grove Theatre,"@mikefillery, @cherry_dance, @grovetheatreeastbourne",2022-10-29T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 23:00:00 +0100
The School Disco Band,Langney Sports Club,"",2022-10-29T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Kilda Street,The Prince Albert,"",2022-10-29T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Halloween Fancy Dress Party w/ Rockslaw,Printers Playhouse,@rockslaw,2022-10-29T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Halloween Party w/ Bedraggled,Stage Door,"@bedraggled_band, @stagedoorpub",2022-10-29T00:00:00+00:00,2023-05-12 19:30:00 +0100,
London Philharmonic Orchestra: Beethoven’s Fifth,Congress Theatre,"@londonphilharmonicorchestra, @eastbourne_theatres",2022-10-30T00:00:00+00:00,2023-05-12 15:00:00 +0100,
Gez Gold,The Farm Friday Street,@gezgold1,2022-10-30T00:00:00+00:00,2023-05-12 15:00:00 +0100,
The Billy Joel Songbook,Congress Theatre,"@eliopace, @eastbourne_theatres",2022-10-19T00:00:00+00:00,2023-05-12 19:30:00 +0100,
The Spooky Wagons,Dem Shish,"@the.spooky.wagons, @dem.shish",2022-10-20T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 21:30:00 +0100
Tom Chaplin,Congress Theatre,@tomchaplin,2022-10-20T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Jazz & Blues Jam Night,Stage Door,@stagedoorpub,2022-10-20T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Kuda,Belgian Cafe,@thebelgiancafeeastbourne,2022-10-21T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Dead Calm,Crown & Anchor,@crownanchoreastbourne,2022-10-21T00:00:00+00:00,2023-05-12 21:00:00 +0100,
The Grand Benali,Emerald Bar,"@thegrandbenali, @the.emeraldbar",2022-10-21T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Oktoberfest Shaw Thing (8.30pm),The Farm Friday Street,@farmfridayst,2022-10-21T00:00:00+00:00,,
The Pat Butchers,The Prince Albert,@theprincealbert.eastbourne,2022-10-21T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Zachary Dogwood,Printers Playhouse,"@zacharydogwood, @printers_playhouse",2022-10-21T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Elton John Show,Royal Hippodrome,"@theeltonjohnshowtribute, @royalhippodrome",2022-10-21T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Ice Cold,"The Star Inn, Old Town","",2022-10-21T00:00:00+00:00,2023-05-12 21:00:00 +0100,
ABBA Tribute,Alexandra Arms,@thealexandraarmseastbourne1,2022-10-22T00:00:00+00:00,,
Carys Mai & Alex De Rico,Belgian Cafe,"",2022-10-22T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
The Three Degrees,Congress Theatre,"",2022-10-22T00:00:00+00:00,2023-05-12 19:30:00 +0100,
Love Action,Crown & Anchor,"",2022-10-22T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Go Commando (duo),Drop in the Ocean,@dropintheoceaneb_,2022-10-22T00:00:00+00:00,2023-05-12 14:00:00 +0100,2023-05-12 17:00:00 +0100
The Criminal Records,The Eagle,"@thecriminalrecords, @theeagleeb",2022-10-22T00:00:00+00:00,,
Stray Dogs,Eastbourne Working Men’s Club,"",2022-10-22T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Pretty Kachina,Emerald Bar,@pretty_kachina,2022-10-22T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Oktoberfest Luch Stefano (3pm) The Spooky Wagons (6pm) Call the Water (8.30pm),The Farm Friday Street,@luchstefano,2022-10-22T00:00:00+00:00,,
Stardust Duo,The Fishermens,"@stardustmusicduo, @eastbournefishermens",2022-10-22T00:00:00+00:00,2023-05-12 20:00:00 +0100,
Bedraggled,Jesters,"@bedraggled_band, @jesterseastbourne",2022-10-22T00:00:00+00:00,,
The Waves,The Prince Albert,@the.waves.functionband,2022-10-22T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Mike Dennis + Mike Fillery & the Other Two,Printers Playhouse,"@mikemrhappy, @mikefillery",2022-10-22T00:00:00+00:00,2023-05-12 20:30:00 +0100,
Terry Lees & Penny Payne + Seaford Sunshine Strummers,Under Ground Theatre,@undergroundtheatre.eb,2022-10-22T00:00:00+00:00,2023-05-12 10:00:00 +0100,
Claire,Drop in the Ocean,"",2022-10-23T00:00:00+00:00,2023-05-12 13:00:00 +0100,2023-05-12 16:00:00 +0100
Rick Bonner,Red Lion Stone Cross,"@rickbonner1, @theredlionstonecross",2022-10-23T00:00:00+00:00,2023-05-12 18:00:00 +0100,
Paul Watson,Dem Shish,"@paulguitarwatson, @dem.shish",2022-10-12T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 21:30:00 +0100
The Spooky Wagons,Dem Shish,@the.spooky.wagons,2022-10-13T00:00:00+00:00,2023-05-12 19:30:00 +0100,2023-05-12 21:30:00 +0100
Jay Hunter,Belgian Cafe,@thebelgiancafeeastbourne,2022-10-14T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
Kangaroo Juice,Crown & Anchor,"@kangaroojuice, @crownanchoreastbourne",2022-10-14T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Rockin Robbins,Emerald Bar,"@rockinrobbins2022, @the.emeraldbar",2022-10-14T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Watson Brothers,Jesters,@jesterseastbourne,2022-10-14T00:00:00+00:00,,
Ska-per,The Prince Albert,"@ska_per_uk, @theprincealbert.eastbourne",2022-10-14T00:00:00+00:00,2023-05-12 21:00:00 +0100,
Tim Loud,Printers Playhouse,"@tim_loud, @printers_playhouse",2022-10-14T00:00:00+00:00,2023-05-12 20:30:00 +0100,
The Greatest of All Time: A Tribute to Whitney Houston,Royal Hippodrome,"@therealbelindadavids, @royalhippodrome",2022-10-14T00:00:00+00:00,2023-05-12 19:30:00 +0100,
The Grand Benali,The Lamb Inn,"@thegrandbenali, @lamb1790",2022-10-14T00:00:00+00:00,,
Hall Hammond,Belgian Cafe,@hall.hammond,2022-10-15T00:00:00+00:00,2023-05-12 20:00:00 +0100,2023-05-12 22:00:00 +0100
10CC,Congress Theatre,@eastbourne_theatres,2022-10-15T00:00:00+00:00,2023-05-12 19:30:00 +0100,
The Sherbert Fountains,Crown & Anchor,@thezenrelics,2022-10-15T00:00:00+00:00,2023-05-12 21:00:00 +0100,
The Watson Brothers (12-3pm) Rockin Robbins (3.30-6.30pm),Drop in the Ocean,@dropintgeoceaneb_,2022-10-15T00:00:00+00:00,,
